locator_domain,location_name,street_address,city,state,zip,county_code,phone
https://www.marriott.com/hotels/travel/sgfhb-marriotts-willow-ridge-lodge/,Marriott's Willow Ridge Lodge,2929 Green Mountain Drive,Branson,Missouri,65616,USA,+1 417-348-3100
https://www.marriott.com/hotels/travel/dtwnv-courtyard-detroit-novi/,Courtyard Detroit Novi,42700 W 11 Mile Road,Novi,Michigan,48375,USA,+1 248-380-1234
https://www.marriott.com/hotels/travel/mhtcr-residence-inn-concord/,Residence Inn Concord,91 Hall Street,Concord,New Hampshire,03301,USA,+1 603-226-0012
https://www.marriott.com/hotels/travel/houtp-towneplace-suites-houston-nasa-clear-lake/,TownePlace Suites Houston NASA/Clear Lake,1050 Bay Area Boulevard,Houston,Texas,77058,USA,+1 281-286-2132
https://www.marriott.com/hotels/travel/oxrcy-courtyard-ventura-simi-valley/,Courtyard Ventura Simi Valley,191 Cochran Street,Simi Valley,California,93065,USA,+1 805-915-5000
https://www.marriott.com/hotels/travel/tpagr-the-westshore-grand-a-tribute-portfolio-hotel-tampa/,"The Westshore Grand, A Tribute Portfolio Hotel, Tampa",4860 West Kennedy Boulevard,Tampa,Florida,33609,USA,+1 866-915-1557
https://www.marriott.com/hotels/travel/jaxop-fairfield-inn-and-suites-jacksonville-orange-park/,Fairfield Inn & Suites Jacksonville Orange Park,450 Eldridge Avenue,Orange Park,Florida,32073,USA,+1 904-278-7442
https://www.marriott.com/hotels/travel/dalmc-fairfield-inn-and-suites-dallas-medical-market-center/,Fairfield Inn & Suites Dallas Medical/Market Center,2110 Market Center Boulevard at Stemmons,Dallas,Texas,75207,USA,+1 214-760-8800
https://www.marriott.com/hotels/travel/bnabn-residence-inn-nashville-airport/,Residence Inn Nashville Airport,2300 Elm Hill Pike,Nashville,Tennessee,37214,USA,+1 615-889-8600
https://www.marriott.com/hotels/travel/dsmur-towneplace-suites-des-moines-urbandale/,TownePlace Suites Des Moines Urbandale,8800 Northpark Drive,Johnston,Iowa,50131,USA,+1 515-727-4066
https://www.marriott.com/hotels/travel/houte-towneplace-suites-houston-westchase/,TownePlace Suites Houston Westchase,10610 Westpark Drive,Houston,Texas,77042,USA,+1 713-266-2210
https://www.marriott.com/hotels/travel/sfonp-napa-valley-marriott-hotel-and-spa/,Napa Valley Marriott Hotel & Spa,3425 Solano Avenue,Napa,California,94558,USA,+1 707-253-8600
https://www.marriott.com/hotels/travel/ausda-aloft-austin-downtown/,Aloft Austin Downtown,109 East 7th Street,Austin,Texas,78701,USA,+1 512-476-2222
https://www.marriott.com/hotels/travel/laxri-residence-inn-los-angeles-la-live/,Residence Inn Los Angeles L.A. LIVE,901 West Olympic Boulevard,Los Angeles,California,90015,USA,+1 213-443-9200
https://www.marriott.com/hotels/travel/laxtr-torrance-marriott-redondo-beach/,Torrance Marriott Redondo Beach,3635 Fashion Way,Torrance,California,90503,USA,+1 310-316-3636
https://www.marriott.com/hotels/travel/pitne-towneplace-suites-pittsburgh-harmarville/,TownePlace Suites Pittsburgh Harmarville,2785 Freeport Road,Pittsburgh,Pennsylvania,15238,USA,+1 412-423-1900
https://www.marriott.com/hotels/travel/bmgts-towneplace-suites-bloomington/,TownePlace Suites Bloomington,105 S Franklin,Bloomington,Indiana,47404,USA,+1 812-334-1234
https://www.marriott.com/hotels/travel/denaf-springhill-suites-denver-at-anschutz-medical-campus/,SpringHill Suites Denver at Anschutz Medical Campus,13400 East Colfax Avenue,Aurora,Colorado,80011,USA,+1 720-859-1100
https://www.marriott.com/hotels/travel/ausrk-residence-inn-austin-round-rock/,Residence Inn Austin Round Rock,2505 S I H-35,Round Rock,Texas,78664,USA,+1 512-733-2400
https://www.marriott.com/hotels/travel/mcica-courtyard-kansas-city-airport/,Courtyard Kansas City Airport,7901 NW Tiffany Springs Parkway,Kansas City,Missouri,64153,USA,+1 816-891-7500
https://www.marriott.com/hotels/travel/chaow-springhill-suites-chattanooga-north-ooltewah/,SpringHill Suites Chattanooga North/Ooltewah,8876 Old Lee Highway,Ooltewah,Tennessee,37363,USA,+1 423-301-5669
https://www.marriott.com/hotels/travel/mcosg-towneplace-suites-orlando-altamonte-springs-maitland/,TownePlace Suites Orlando Altamonte Springs/Maitland,151 Douglas Avenue,Altamonte Springs,Florida,32714,USA,+1 321-316-3111
https://www.marriott.com/hotels/travel/cdccy-courtyard-cedar-city/,Courtyard Cedar City,1294 South Interstate Drive,Cedar City,Utah,84720,USA,+1 435-867-7300
https://www.marriott.com/hotels/travel/omawf-fairfield-inn-and-suites-omaha-west/,Fairfield Inn & Suites Omaha West,17240 Wright Street,Omaha,Nebraska,68130,USA,+1 402-504-9444
https://www.marriott.com/hotels/travel/seaev-courtyard-seattle-everett-downtown/,Courtyard Seattle Everett Downtown,3003 Colby Avenue,Everett,Washington,98201,USA,+1 425-259-2200
https://www.marriott.com/hotels/travel/miacy-courtyard-miami-dadeland/,Courtyard Miami Dadeland,9075 South Dadeland Blvd,Miami,Florida,33156,USA,+1 305-670-1220
https://www.marriott.com/hotels/travel/omafr-fairfield-inn-and-suites-fremont/,Fairfield Inn & Suites Fremont,2410 North Yager Road,Fremont,Nebraska,68025,USA,+1 402-620-4680
https://www.marriott.com/hotels/travel/mbstp-towneplace-suites-saginaw/,TownePlace Suites Saginaw,5368 Cardinal Square Boulevard,Saginaw,Michigan,48604,USA,+1 989-792-2200
https://www.marriott.com/hotels/travel/grrdt-courtyard-grand-rapids-downtown/,Courtyard Grand Rapids Downtown,11 Monroe Avenue NW,Grand Rapids,Michigan,49503,USA,+1 616-242-6000
https://www.marriott.com/hotels/travel/sanmc-residence-inn-san-diego-north-san-marcos/,Residence Inn San Diego North/San Marcos,1245 Los Vallecitos Boulevard,San Marcos,California,92069,USA,+1 760-591-9828
https://www.marriott.com/hotels/travel/pouri-residence-inn-poughkeepsie/,Residence Inn Poughkeepsie,2525 South Rd,Poughkeepsie,New York,12601,USA,+1 845-463-4343
https://www.marriott.com/hotels/travel/dtwtl-towneplace-suites-detroit-livonia/,TownePlace Suites Detroit Livonia,17450 Fox Drive,Livonia,Michigan,48152,USA,+1 734-542-7400
https://www.marriott.com/hotels/travel/sjcvs-sheraton-sunnyvale-hotel/,Sheraton Sunnyvale Hotel,1100 North Mathilda Avenue,Sunnyvale,California,94089,USA,+1 408-745-6000
https://www.marriott.com/hotels/travel/dalvl-springhill-suites-dallas-lewisville/,SpringHill Suites Dallas Lewisville,720 East Vista Ridge Mall Drive,Lewisville,Texas,75067,USA,+1 972-221-2999
https://www.marriott.com/hotels/travel/bmifb-fairfield-inn-and-suites-bloomington/,Fairfield Inn & Suites Bloomington,1014 Wylie Drive,Bloomington,Illinois,61705,USA,+1 309-827-8000
https://www.marriott.com/hotels/travel/dtwts-towneplace-suites-detroit-novi/,TownePlace Suites Detroit Novi,42600 W 11 Mile Road,Novi,Michigan,48375,USA,+1 248-305-5533
https://www.marriott.com/hotels/travel/ftcak-the-elizabeth-hotel-autograph-collection/,"The Elizabeth Hotel, Autograph Collection",111 Chestnut Street,Fort Collins,Colorado,80524,USA,+1 970-490-2600
https://www.marriott.com/hotels/travel/mcibs-courtyard-kansas-city-east-blue-springs/,Courtyard Kansas City East/Blue Springs,1500 North East Coronado Drive,Blue Springs,Missouri,64014,USA,+1 816-228-8100
https://www.marriott.com/hotels/travel/ausrr-courtyard-austin-round-rock/,Courtyard Austin Round Rock,2700 Hoppe Trail,Round Rock,Texas,78681,USA,+1 512-255-5551
https://www.marriott.com/hotels/travel/nyctf-four-points-midtown-times-square/,Four Points by Sheraton Midtown - Times Square,326 West 40th Street,New York,New York,10018,USA,+1 212-967-8585
https://www.marriott.com/hotels/travel/bfdol-fairfield-inn-and-suites-olean/,Fairfield Inn & Suites Olean,3270 West State St,Olean,New York,14760,USA,+1 716-372-7500
https://www.marriott.com/hotels/travel/msnwe-madison-marriott-west/,Madison Marriott West,1313 John Q Hammons Drive,Middleton,Wisconsin,53562,USA,+1 608-831-2000
https://www.marriott.com/hotels/travel/cltsw-courtyard-charlotte-airport-billy-graham-parkway/,Courtyard Charlotte Airport/Billy Graham Parkway,321 W. Woodlawn Road,Charlotte,North Carolina,28217,USA,+1 704-945-6800
https://www.marriott.com/hotels/travel/dsmto-fairfield-inn-and-suites-des-moines-altoona/,Fairfield Inn & Suites Des Moines Altoona,460 Bass Pro Drive Northwest,Altoona,Iowa,50009,USA,+1 515-446-9888
https://www.marriott.com/hotels/travel/phltl-towneplace-suites-mt-laurel/,TownePlace Suites Mt. Laurel,450 Century Parkway,Mount Laurel,New Jersey,08054,USA,+1 856-778-8221
https://www.marriott.com/hotels/travel/tulfc-fairfield-inn-and-suites-tulsa-central/,Fairfield Inn & Suites Tulsa Central,3214  South 79th East Avenue,Tulsa,Oklahoma,74145,USA,+1 918-663-0000
https://www.marriott.com/hotels/travel/ctdst-marriotts-shadow-ridge-ii-the-enclaves/,Marriott's Shadow Ridge II- The Enclaves,9003 Shadow Ridge Rd,Palm Desert,California,92211,USA,+1 760-674-2600
https://www.marriott.com/hotels/travel/ckbsh-springhill-suites-bridgeport-clarksburg/,SpringHill Suites Bridgeport Clarksburg,97 Platinum Drive,Bridgeport,West Virginia,26330,USA,+1 304-842-5200
https://www.marriott.com/hotels/travel/pbibc-courtyard-boca-raton/,Courtyard Boca Raton,2000 NW Executive Center Circle,Boca Raton,Florida,33431,USA,+1 561-241-7070
https://www.marriott.com/hotels/travel/jaxsh-springhill-suites-jacksonville/,SpringHill Suites Jacksonville,4385 Southside Boulevard,Jacksonville,Florida,32216,USA,+1 904-997-6650
https://www.marriott.com/hotels/travel/seatc-courtyard-seattle-kirkland/,Courtyard Seattle Kirkland,11215 NE 124th Street,Kirkland,Washington,98034-4302,USA,+1 425-602-3200
https://www.marriott.com/hotels/travel/bwitf-towneplace-suites-baltimore-fort-meade/,TownePlace Suites Fort Meade National Business Park,120 National Business Parkway,Annapolis Junction,Maryland,20701,USA,+1 301-498-7477
https://www.marriott.com/hotels/travel/jaxst-fairfield-inn-and-suites-st-augustine-i-95/,Fairfield Inn & Suites St. Augustine I-95,305 Outlet Mall Blvd,St. Augustine,Florida,32084,USA,+1 904-810-9892
https://www.marriott.com/hotels/travel/atlbw-w-atlanta-buckhead/,W Atlanta - Buckhead,3377 Peachtree Road NE,Atlanta,Georgia,30326,USA,+1 678-500-3100
https://www.marriott.com/hotels/travel/mspsl-springhill-suites-minneapolis-west-st-louis-park/,SpringHill Suites Minneapolis West/St. Louis Park,5901 Wayzata Blvd,St. Louis Park,Minnesota,55416,USA,+1 952-738-7300
https://www.marriott.com/hotels/travel/pfnfi-fairfield-inn-and-suites-panama-city-beach/,Fairfield Inn & Suites Panama City Beach,7718 Front Beach Road,Panama City Beach,Florida,32407,USA,+1 850-234-7422
https://www.marriott.com/hotels/travel/agsts-towneplace-suites-aiken-whiskey-road/,TownePlace Suites Aiken Whiskey Road,1008 Monterey Drive,Aiken,South Carolina,29803,USA,+1 803-641-7373
https://www.marriott.com/hotels/travel/jaxjs-courtyard-jacksonville-flagler-center/,Courtyard Jacksonville Flagler Center,14402 Old St. Augustine Rd,Jacksonville,Florida,32258,USA,+1 904-260-2027
https://www.marriott.com/hotels/travel/ontfs-fairfield-inn-and-suites-san-bernardino/,Fairfield Inn & Suites San Bernardino,1041 E. Harriman Place,San Bernardino,California,92408,USA,+1 909-382-4560
https://www.marriott.com/hotels/travel/mspts-towneplace-suites-minneapolis-downtown-north-loop/,TownePlace Suites Minneapolis Downtown/North Loop,525 North 2nd Street,Minneapolis,Minnesota,55401,USA,+1 612-340-1000
https://www.marriott.com/hotels/travel/dhnts-towneplace-suites-dothan/,TownePlace Suites Dothan,201 Retail Drive,Dothan,Alabama,36303,USA,+1 334-944-6400
https://www.marriott.com/hotels/travel/pourk-residence-inn-kingston/,Residence Inn Kingston,800 Frank Sottile Boulevard,Kingston,New York,12401,USA,+1 845-383-3695
https://www.marriott.com/hotels/travel/dtwtd-towneplace-suites-detroit-dearborn/,TownePlace Suites Detroit Dearborn,6141 Mercury Drive,Dearborn,Michigan,48126,USA,+1 313-271-0200
https://www.marriott.com/hotels/travel/orfri-residence-inn-norfolk-airport/,Residence Inn Norfolk Airport,1590 North Military Highway,Norfolk,Virginia,23502,USA,+1 757-333-3000
https://www.marriott.com/hotels/travel/miaba-aloft-miami-brickell/,Aloft Miami - Brickell,1001 SW 2nd Avenue,Miami,Florida,33130,USA,+1 305-854-6300
https://www.marriott.com/hotels/travel/stlwe-marriott-st-louis-west/,Marriott St. Louis West,660 Maryville Centre Drive,St. Louis,Missouri,63141,USA,+1 314-878-2747
https://www.marriott.com/hotels/travel/dsman-courtyard-des-moines-ankeny/,Courtyard Des Moines Ankeny,2405 SE Creekview Drive,Ankeny,Iowa,50021,USA,+1 515-422-5555
https://www.marriott.com/hotels/travel/mdwot-fairfield-inn-and-suites-ottawa-starved-rock-area/,Fairfield Inn & Suites Ottawa Starved Rock Area,3000 Fairfield Lane,Ottawa,Illinois,61350,USA,+1 815-431-8955
https://www.marriott.com/hotels/travel/houzd-springhill-suites-houston-downtown-convention-center/,SpringHill Suites Houston Downtown/Convention Center,914 Dallas Street,Houston,Texas,77002,USA,+1 713-655-0002
https://www.marriott.com/hotels/travel/laxmb-marina-del-rey-marriott/,Marina del Rey Marriott,4100 Admiralty Way,Marina del Rey,California,90292,USA,+1 310-301-3000
https://www.marriott.com/hotels/travel/abqsi-sheraton-albuquerque-uptown/,Sheraton Albuquerque Uptown,2600 Louisiana Blvd NE,Albuquerque,New Mexico,87110,USA,+1 505-881-0000
https://www.marriott.com/hotels/travel/ahnse-springhill-suites-athens-downtown-university-area/,SpringHill Suites Athens Downtown/University Area,220 South Hull Street,Athens,Georgia,30605,USA,+1 706-850-2072
https://www.marriott.com/hotels/travel/mcolr-marriotts-lakeshore-reserve/,Marriott's Lakeshore Reserve,11248 Lakeshore Reserve Drive,Orlando,Florida,32837,USA,+1 407-393-6400
https://www.marriott.com/hotels/travel/bwiis-sheraton-inner-harbor-hotel/,Sheraton Inner Harbor Hotel,300 South Charles Street,Baltimore,Maryland,21201,USA,+1 410-962-8300
https://www.marriott.com/hotels/travel/rswri-residence-inn-fort-myers/,Residence Inn Fort Myers,2960 Colonial Blvd.,Fort Myers,Florida,33966,USA,+1 239-936-0110
https://www.marriott.com/hotels/travel/harnc-fairfield-inn-and-suites-harrisburg-west/,Fairfield Inn & Suites Harrisburg West,185 Beacon Hill Boulevard,New Cumberland,Pennsylvania,17070,USA,+1 717-774-0100
https://www.marriott.com/hotels/travel/sjccc-courtyard-san-jose-campbell/,Courtyard San Jose Campbell,655 Creekside Way,Campbell,California,95008,USA,+1 408-626-9590
https://www.marriott.com/hotels/travel/miaal-aloft-miami-doral/,Aloft Miami Doral,3265 NW 107th Avenue,Doral,Florida,33172,USA,+1 786-272-7200
https://www.marriott.com/hotels/travel/ttndf-princeton-marriott-at-forrestal/,Princeton Marriott at Forrestal,100 College Road East,Princeton,New Jersey,08540,USA,+1 609-452-7800
https://www.marriott.com/hotels/travel/seard-residence-inn-seattle-east-redmond/,Residence Inn Seattle East/Redmond,7575 164th Ave. N.E.,Redmond,Washington,98052,USA,+1 425-497-9226
https://www.marriott.com/hotels/travel/bnaal-aloft-nashville-cool-springs/,Aloft Nashville Franklin,7109 South Springs Drive,Franklin,Tennessee,37067,USA,+1 615-435-8700
https://www.marriott.com/hotels/travel/dabfi-fairfield-inn-and-suites-daytona-beach-speedway-airport/,Fairfield Inn & Suites Daytona Beach Speedway/Airport,1820 Checkered Flag Boulevard,Daytona Beach,Florida,32114,USA,+1 386-254-4700
https://www.marriott.com/hotels/travel/chisi-sheraton-suites-chicago-ohare/,Sheraton Suites Chicago O'Hare,6501 Mannheim Road,Rosemont,Illinois,60018,USA,+1 847-699-6300
https://www.marriott.com/hotels/travel/lascy-courtyard-las-vegas-south/,Courtyard Las Vegas South,5845 Dean Martin Drive,Las Vegas,Nevada,89118,USA,+1 702-895-7519
https://www.marriott.com/hotels/travel/cvgap-residence-inn-cincinnati-airport/,Residence Inn Cincinnati Airport,2811 Circleport Drive,Erlanger,Kentucky,41018,USA,+1 859-282-7400
https://www.marriott.com/hotels/travel/dfwsi-fairfield-inn-and-suites-dallas-dfw-airport-south-irving/,Fairfield Inn & Suites Dallas DFW Airport South/Irving,4210 West Airport Freeway,Irving,Texas,75062,USA,+1 214-441-9969
https://www.marriott.com/hotels/travel/rdurh-springhill-suites-raleigh-cary/,SpringHill Suites Raleigh Cary,1128 Ledsome Lane,Cary,North Carolina,27511,USA,+1 919-977-7244
https://www.marriott.com/hotels/travel/cltlc-the-ballantyne-a-luxury-collection-hotel-charlotte/,"The Ballantyne, a Luxury Collection Hotel, Charlotte",10000 Ballantyne Commons Parkway,Charlotte,North Carolina,28277,USA,+1 704-248-4000
https://www.marriott.com/hotels/travel/lgbfp-sheraton-los-angeles-san-gabriel/,Sheraton Los Angeles San Gabriel,303 East Valley Boulevard,San Gabriel,California,91776,USA,+1 626-639-0300
https://www.marriott.com/hotels/travel/savsa-springhill-suites-savannah-airport/,SpringHill Suites Savannah Airport,One  Jay R. Turner Drive (Exit 104),Savannah,Georgia,31408,USA,+1 912-330-5555
https://www.marriott.com/hotels/travel/ausfs-fairfield-inn-and-suites-austin-south/,Fairfield Inn & Suites Austin South,4525 South Interstate Hwy 35,Austin,Texas,78744,USA,+1 512-707-8899
https://www.marriott.com/hotels/travel/bwias-fairfield-inn-and-suites-arundel-mills-bwi-airport/,Fairfield Inn & Suites Arundel Mills BWI Airport,7539 Teague Road,Hanover,Maryland,21076,USA,+1 410-694-9500
https://www.marriott.com/hotels/travel/sjtsh-springhill-suites-san-angelo/,SpringHill Suites San Angelo,2544 Southwest Boulevard,San Angelo,Texas,76901-5625,USA,+1 325-949-6900
https://www.marriott.com/hotels/travel/btrna-springhill-suites-baton-rouge-north-airport/,SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard,Baton Rouge,Louisiana,70807,USA,+1 225-356-6705
https://www.marriott.com/hotels/travel/tolmu-fairfield-inn-and-suites-toledo-maumee/,Fairfield Inn & Suites Toledo Maumee,521 West Dussel Dr,Maumee,Ohio,43537,USA,+1 419-897-0865
https://www.marriott.com/hotels/travel/pbist-courtyard-stuart/,Courtyard Stuart,7615 SW Lost River Road,Stuart,Florida,34997,USA,+1 772-781-3344
