"city","country_code","hours_of_operation","latitude","location_name","location_type","locator_domain","longitude","page_url","phone","state","store_number","street_address","zip"
"Landshut","DE","<MISSING>","48.5347","Karstadt - CD1 - Fil.040 - Abt.241","JACK & JONES","jackjones.com","12.1487","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11663","Laendtorplatz1","84028"
"Landshut","DE","<MISSING>","48.5553","Modepark Röther GmbH - Landshut","JACK & JONES","jackjones.com","12.1569","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11722","Maybachstr.2","84030"
"Landshut","DE","<MISSING>","48.5368","Landshut","JACK & JONES","jackjones.com","12.1523","https://www.jackjones.com/nl/en/stores","498711437683","<MISSING>","2664","Altstadt338","84028"
"Sønderborg","DK","<MISSING>","54.9094","Sønderborg - Borgen","JACK & JONES","jackjones.com","9.79139","https://www.jackjones.com/nl/en/stores","4574440111","<MISSING>","1042","Kastanie Allé 3, 1. sal, nr.9","6400"
"Chermside","AU","<MISSING>","-27.3842","Myer - Chermside","JACK & JONES","jackjones.com","153.03","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11196","Gympie Road","4032"
"Frankfurt a.M.","DE","<MISSING>","50.1576","Frankfurt - NordWestZentrum","JACK & JONES","jackjones.com","8.63345","https://www.jackjones.com/nl/en/stores","496957002366","<MISSING>","5312","Limescorso8","60439"
"Heidelberg","DE","<MISSING>","49.4102","Heidelberg","JACK & JONES","jackjones.com","8.69533","https://www.jackjones.com/nl/en/stores","4962214332723","<MISSING>","2770","Haupstrasse23","69117"
"Heidelberg","DE","<MISSING>","49.409","KAUFHOF - 081 - HEIDELBERG","JACK & JONES","jackjones.com","8.69621","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11889","Hauptstr.30","69117"
"Heidelberg","DE","<MISSING>","49.409","Kaufhof - CD1 - Fil. 529 - Abt. 241","JACK & JONES","jackjones.com","8.69621","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15023","Hauptstr.30","69117"
"Heidelberg","DE","<MISSING>","49.4088","KAUFHOF - 642 - HEIDELBERG","JACK & JONES","jackjones.com","8.69312","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11057","Bergheimer Str.1","69115"
"Heidelberg","DE","<MISSING>","49.4088","Kaufhof - CD1 - Fil. 727 - Abt. 241","JACK & JONES","jackjones.com","8.69312","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15028","Bergheimer Str.1","69115"
"Perth","AU","<MISSING>","-31.9526","Myer - Perth City","JACK & JONES","jackjones.com","115.86","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11207","200 Murray Street","6000"
"Leverkusen","DE","<MISSING>","51.033","Leverkusen","JACK & JONES","jackjones.com","6.98826","https://www.jackjones.com/nl/en/stores","492142029388","<MISSING>","2677","Friedrich-Ebert Platz1","51373"
"Leverkusen","DE","<MISSING>","51.032","Kaufhof - CD1 - Fil. 517 - Abt. 241","JACK & JONES","jackjones.com","6.98307","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15036","Wiesdorfer Platz82","51373"
"Drammen","NO","<MISSING>","59.7426","Gulskogen Senter","JACK & JONES","jackjones.com","10.1578","https://www.jackjones.com/nl/en/stores","4732831214","<MISSING>","2625","Guldlisten35","3048"
"Konya","TR","<MISSING>","37.9056","Konya - Kent Plaza","JACK & JONES","jackjones.com","32.4948","https://www.jackjones.com/nl/en/stores","3322901487","<MISSING>","4002","BEDIR MAH.ATASEVEN CAD.NO:2","42100"
"Odense C","DK","<MISSING>","55.3959","Odense - Vestergade","JACK & JONES","jackjones.com","10.3857","https://www.jackjones.com/nl/en/stores","4524845743","<MISSING>","10089","Vestergade35","5000"
"Grottammare  (AP)","IT","<MISSING>","42.9663","King (Grottammare)","JACK & JONES","jackjones.com","13.8758","https://www.jackjones.com/nl/en/stores","390716610887","<MISSING>","11439","Via C.A. Dalla Chiesa2","63013"
"Vicolungo","IT","<MISSING>","45.468","Vicolungo - The Style Outlet","JACK & JONES","jackjones.com","8.46142","https://www.jackjones.com/nl/en/stores","390321411593","<MISSING>","5164","Via S. Martino di Zusiagna,13","28060"
"Modbury","AU","<MISSING>","-34.8306","Myer - Tea Tree Plaza","JACK & JONES","jackjones.com","138.692","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11194","976 North East Road","5092"
"Gandia (VALENCIA)","ES","<MISSING>","38.9689","Gandia - La Vital","JACK & JONES","jackjones.com","-0.169698","https://www.jackjones.com/nl/en/stores","34962881044","<MISSING>","3081","Carretera Daimus, CV671","46700"
"Basel","CH","<MISSING>","47.5537","Basel - Mega store","JACK & JONES","jackjones.com","7.58921","https://www.jackjones.com/nl/en/stores","41612717435","<MISSING>","2733","Steinenvorstadt5","4051"
"Basel","CH","<MISSING>","47.5414","Basel - St. Jakob Park","JACK & JONES","jackjones.com","7.62016","https://www.jackjones.com/nl/en/stores","41613120766","<MISSING>","3335","St. Jakobs-Strasse395","4052"
"Nerviano (Mi)","IT","<MISSING>","45.5518","Neway (SIS)","JACK & JONES","jackjones.com","8.98349","https://www.jackjones.com/nl/en/stores","39023271721","<MISSING>","14593","Viale Papa Giovanni XXIII7","20014"
"Rastatt","DE","<MISSING>","48.8604","MODEPARK RÖTHER GMBH - RASTATT","JACK & JONES","jackjones.com","8.19971","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11080","Kaiserstr.75","76437"
"Rodengo Saiano","IT","<MISSING>","45.5773","Rodengo Saiano - Franciacorta Outlet Village","JACK & JONES","jackjones.com","10.1182","https://www.jackjones.com/nl/en/stores","390307825071","<MISSING>","5314","Piazza Cascina Moie1","25050"
"Leon","ES","<MISSING>","42.5894","ECI LEON  - SUC. 0022","JACK & JONES","jackjones.com","-5.56871","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11511","Fray Luis De ,21","24005"
"Leon","ES","<MISSING>","42.612","Leon - Espacio Leon","JACK & JONES","jackjones.com","-5.59547","https://www.jackjones.com/nl/en/stores","34987274586","<MISSING>","10621","Avda. del Pais és SN Local 2.36 -2 .37","24010"
"Enniskillen","GB","<MISSING>","54.3436","At the Studio Enniskillen","JACK & JONES","jackjones.com","-7.63662","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14917","Unit C Erneside Shopping Centre, East Bridge Street","BT74 6JQ"
"Tongeren","BE","<MISSING>","50.7675","WAMO, Tongeren","JACK & JONES","jackjones.com","5.46636","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12019","Luikersteenweg151","3700"
"Hyères","FR","<MISSING>","43.1153","Hyères","JACK & JONES","jackjones.com","6.10765","https://www.jackjones.com/nl/en/stores","33494214003","<MISSING>","2798","1 Chemin du Rocher St Jean","83400"
"Hagen","DE","<MISSING>","51.3564","Hagen - Rathaus- Galerie","JACK & JONES","jackjones.com","7.47549","https://www.jackjones.com/nl/en/stores","4923313060235","<MISSING>","4173","Mittelstr./ Rathausstr.","58095"
"Horten","NO","<MISSING>","59.4149","Horten","JACK & JONES","jackjones.com","10.4867","https://www.jackjones.com/nl/en/stores","4748514309","<MISSING>","2408","Teatergata6","3187"
"Elsterwerda","DE","<MISSING>","51.4656","AWG ALLGEMEINE WARENVERTRIEBS GMBH","JACK & JONES","jackjones.com","13.5345","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11335","Lauchhammerstraße60","04910"
"Hürth","DE","<MISSING>","50.8788","Hürth - Hürth Park","JACK & JONES","jackjones.com","6.87416","https://www.jackjones.com/nl/en/stores","492233939870","<MISSING>","2635","Parkstraße","50354"
"Toledo","ES","<MISSING>","39.8629","Toledo - Luz del Tajo","JACK & JONES","jackjones.com","-3.97573","https://www.jackjones.com/nl/en/stores","34925230645","<MISSING>","10640","CC luz del Tajo, Avda. Rio Boladiez, S/N sn local 119-120-121","45007"
"ISTANBUL","TR","<MISSING>","41.0632","Cevahir Shopping Mall","JACK & JONES","jackjones.com","28.9923","https://www.jackjones.com/nl/en/stores","2123801568","<MISSING>","3845","Buyukdere Cad 22 Cevahir AVM","34363"
"ISTANBUL","TR","<MISSING>","41.0812","BESTSELLER Showroom - Istanbul","JACK & JONES","jackjones.com","29.031","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","5292","YILDIZ CICEGI SOKAK NO 23","34337"
"Berlin-Tempelhof","DE","<MISSING>","52.4598","Karstadt - CD1 - Fil.111 - Abt.241","JACK & JONES","jackjones.com","13.3852","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11378","Tempelhofer Damm191","12099"
"Schwentinental","DE","<MISSING>","54.2872","CB Schwentinental Fil. 08","JACK & JONES","jackjones.com","10.2245","https://www.jackjones.com/nl/en/stores","4904518972321","<MISSING>","11318","Mergenthaler Str. 3 -7","24223"
"Kotka","FI","<MISSING>","60.4662","Kotka","JACK & JONES","jackjones.com","26.9432","https://www.jackjones.com/nl/en/stores","358447902207","<MISSING>","4068","Ruotsinsalmenkatu12 B","48100"
"Melbourne","AU","<MISSING>","-37.8138","Myer - Melbourne","JACK & JONES","jackjones.com","144.964","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11188","314 - 316 Bourke Street","3000"
"Dublin 16","IE","<MISSING>","53.286","Dublin - Dundrum Town Centre","JACK & JONES","jackjones.com","-6.24167","https://www.jackjones.com/nl/en/stores","35312987666","<MISSING>","10902","Sandyford Road","D16 F977"
"Bondi Junction","AU","<MISSING>","-33.8916","Myer - Bondi","JACK & JONES","jackjones.com","151.251","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11187","500 Oxford St.","2022"
"Braunschweig","DE","<MISSING>","52.2616","Kaufhof - CD1 - Fil. 755 - Abt. 241","JACK & JONES","jackjones.com","10.5267","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14974","Bohlweg72","38100"
"Braunschweig","DE","<MISSING>","52.2625","Braunschweig - Damm","JACK & JONES","jackjones.com","10.5244","https://www.jackjones.com/nl/en/stores","495311208938","<MISSING>","10233","Damm17","38100"
"Braunschweig","DE","<MISSING>","52.2643","Braunschweig - Schloss-Arkaden","JACK & JONES","jackjones.com","10.5286","https://www.jackjones.com/nl/en/stores","4953161499910","<MISSING>","10766","Ritterbrunnen1","38100"
"Braunschweig","DE","<MISSING>","52.2635","Karstadt - CD1 - Fil.106 - Abt.241","JACK & JONES","jackjones.com","10.5205","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11385","Schuhstr. 29 -34","38100"
"Amberg","DE","<MISSING>","49.4451","Amberg","JACK & JONES","jackjones.com","11.8574","https://www.jackjones.com/nl/en/stores","4996219175412","<MISSING>","2872","Marktplatz3","92224"
"Amberg","DE","<MISSING>","49.4325","AWG Allgemeine Warenvertriebs - GMBH","JACK & JONES","jackjones.com","11.8878","https://www.jackjones.com/nl/en/stores","4909621970776","<MISSING>","11623","Am Bergsteig1","92224"
"Leidschendam","NL","<MISSING>","52.0882","Leidschendam - Mall of Netherlands","JACK & JONES","jackjones.com","4.38247","https://www.jackjones.com/nl/en/stores","31702199684","<MISSING>","5359","Duin58","2262 AB"
"Narre Warren","AU","<MISSING>","-38.0176","Myer - Fountain Gate","JACK & JONES","jackjones.com","145.304","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11190","Westfield Shopping Centre","3805"
"Kaiserslautern","DE","<MISSING>","49.4425","MODEPARK RÖTHER GMBH-Kaiserslautern","JACK & JONES","jackjones.com","7.81644","https://www.jackjones.com/nl/en/stores","4906313402350","<MISSING>","11351","Mannheimer Str.234","67657"
"Kaiserslautern","DE","<MISSING>","49.444","Kaiserslautern - K in Lautern","JACK & JONES","jackjones.com","7.76534","https://www.jackjones.com/nl/en/stores","4963141490788","<MISSING>","10881","Fackelrondell1","67655"
"Noordwijk","NL","<MISSING>","52.2431","Noordwijk","JACK & JONES","jackjones.com","4.43383","https://www.jackjones.com/nl/en/stores","31713619203","<MISSING>","4909","Hoofdstraat20 A","2202 GD"
"Derio","ES","<MISSING>","43.2897","Almacen Luyorial","JACK & JONES","jackjones.com","-2.88628","https://www.jackjones.com/nl/en/stores","34616604023","<MISSING>","10914","Astintze6 local C-41","48160"
"Quimper","FR","<MISSING>","47.9748","Quimper - Cornouailles","JACK & JONES","jackjones.com","-4.09611","https://www.jackjones.com/nl/en/stores","33298920864","<MISSING>","10730","163 Route de bénodet","29000"
"Quimper","FR","<MISSING>","47.996","Quimper - Terre Au Duc","JACK & JONES","jackjones.com","-4.10664","https://www.jackjones.com/nl/en/stores","33298529963","<MISSING>","10622","14 et16 , Place Terre Au Duc","29000"
"Michelfeld","DE","<MISSING>","49.1023","MODEPARK RÖTHER GMBH - MICHELFELD","JACK & JONES","jackjones.com","9.69231","https://www.jackjones.com/nl/en/stores","4907919460090090","<MISSING>","11074","Daimlerstr.71","74545"
"Balingen","DE","<MISSING>","48.2728","MODEPARK RÖTHER GMBH - Balingen","JACK & JONES","jackjones.com","8.84885","https://www.jackjones.com/nl/en/stores","49074339675020","<MISSING>","11352","Wilhelmstr. 34","72336"
"Konstanz","DE","<MISSING>","47.6594","Karstadt - CD1 - Fil.048 - Abt.241","JACK & JONES","jackjones.com","9.17254","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11657","Hussenstr.23","78462"
"Konstanz","DE","<MISSING>","47.6594","Konstanz - Rosgartenstrasse","JACK & JONES","jackjones.com","9.17489","https://www.jackjones.com/nl/en/stores","4975319181570","<MISSING>","4845","Rosgartenstr.15","78462"
"Neu-Isenburg","DE","<MISSING>","50.0498","Neu Isenburg","JACK & JONES","jackjones.com","8.69892","https://www.jackjones.com/nl/en/stores","4961028166067","<MISSING>","3438","Hermesstrasse4","63263"
"Ingolstadt","DE","<MISSING>","48.7745","Ingolstadt - Am Westpark","JACK & JONES","jackjones.com","11.3903","https://www.jackjones.com/nl/en/stores","498419819184","<MISSING>","2735","Am Westpark6","85057"
"Ingolstadt","DE","<MISSING>","48.7649","Kaufhof - CD1 - Fil. 694 - Abt. 241","JACK & JONES","jackjones.com","11.4281","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15037","Ludwigstr.29","85049"
"Ingolstadt","DE","<MISSING>","48.7641","Ingolstadt City","JACK & JONES","jackjones.com","11.4259","https://www.jackjones.com/nl/en/stores","4984199343989","<MISSING>","2792","Ludwigstrasse14","85049"
"Murcia","ES","<MISSING>","38.0135","ECI EL TIRO","JACK & JONES","jackjones.com","-1.16205","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12253","Ronda Universidad C/v","30100"
"Murcia","ES","<MISSING>","38.0398","Murcia - Nueva Condomina","JACK & JONES","jackjones.com","-1.14867","https://www.jackjones.com/nl/en/stores","34968813425","<MISSING>","10214","Finca lo de cases s/n","30110"
"Murcia","ES","<MISSING>","37.9895","ECI MURCIA - SUC. 0009","JACK & JONES","jackjones.com","-1.13277","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11516","Avenida Libertad,1","30009"
"Teramo","IT","<MISSING>","42.6818","Teramo - CC Gran Sasso","JACK & JONES","jackjones.com","13.7604","https://www.jackjones.com/nl/en/stores","3908611990600","<MISSING>","5122","Località Piano D'Accio","64100"
"Krems","AT","<MISSING>","48.4161","Krems - Bühlcenter","JACK & JONES","jackjones.com","15.6207","https://www.jackjones.com/nl/en/stores","43273270359","<MISSING>","3556","Wiener Strasse96 -102","3500"
"Schwerin","DE","<MISSING>","53.6281","Schwerin","JACK & JONES","jackjones.com","11.4083","https://www.jackjones.com/nl/en/stores","493855219440","<MISSING>","2569","Marienplatz5 -6","19053"
"Lempäälä","FI","<MISSING>","61.3616","Lempäälä - Ideapark","JACK & JONES","jackjones.com","23.7952","https://www.jackjones.com/nl/en/stores","358408091709","<MISSING>","3109","Ideaparkinkatu4","37570"
"Treviso (Tv)","IT","<MISSING>","45.6637","Coin Treviso 512","JACK & JONES","jackjones.com","12.245","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12922","Corso del Popolo,42","31100"
"Antalya","TR","<MISSING>","36.8525","Antalya - TerraCity","JACK & JONES","jackjones.com","30.7574","https://www.jackjones.com/nl/en/stores","2423181155","<MISSING>","5281","Tekelioglu Cad. 1979 Sok","07235"
"Antalya","TR","<MISSING>","36.915","Antalya - Agora","JACK & JONES","jackjones.com","30.7722","https://www.jackjones.com/nl/en/stores","02425024179","<MISSING>","13729","Altinova Sinan Mahallesi Agora  AVM.1.","07170"
"Bologna (Bo)","IT","<MISSING>","44.4942","Coin Bologna Rizzoli 851","JACK & JONES","jackjones.com","11.3458","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12907","Via Rizzoli7","40121"
"Hameln","DE","<MISSING>","52.1051","Hameln","JACK & JONES","jackjones.com","9.35553","https://www.jackjones.com/nl/en/stores","4951511072340","<MISSING>","2648","Pferdemarkt1","31785"
"Næstved","DK","<MISSING>","55.2539","Næstved Storcenter","JACK & JONES","jackjones.com","11.7813","https://www.jackjones.com/nl/en/stores","4555720299","<MISSING>","1099"," Storcenter77","4700"
"Limerick","IE","<MISSING>","52.6639","Limerick - Cruises Street","JACK & JONES","jackjones.com","-8.62584","https://www.jackjones.com/nl/en/stores","35361467415","<MISSING>","14087","Cruises Street29","V94 NX20"
"Limerick","IE","<MISSING>","52.6316","Limerick - Crescent Shopping Centre","JACK & JONES","jackjones.com","-8.64346","https://www.jackjones.com/nl/en/stores","35361302995","<MISSING>","12207","Dooradoyle Rd, ","V94 KH66"
"Limerick","IE","<MISSING>","52.6316","Mego Limerick","JACK & JONES","jackjones.com","-8.64346","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11417","Dooradoyle Rd","<MISSING>"
"Lørenskog","NO","<MISSING>","59.9272","Metro Senter","JACK & JONES","jackjones.com","10.9597","https://www.jackjones.com/nl/en/stores","4767918020","<MISSING>","2624","Bibliotekgata30","1473"
"Izmir","TR","<MISSING>","38.3588","Izmir - Optimum","JACK & JONES","jackjones.com","27.1363","https://www.jackjones.com/nl/en/stores","2322738378","<MISSING>","3861","Akcay Cad. 101","35410"
"Izmir","TR","<MISSING>","38.3945","Izmir - Agora","JACK & JONES","jackjones.com","27.0537","https://www.jackjones.com/nl/en/stores","2322786444","<MISSING>","5360","Mithatpasa Caddesi No 1446 Balcova","35320"
"Izmir","TR","<MISSING>","38.479","Izmir - Hilltown","JACK & JONES","jackjones.com","27.0746","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","5361","Yali Mah. 6522. Sok No:3","33550"
"Karlsruhe","DE","<MISSING>","49.0063","Karlsruhe - Ettlinger Tor","JACK & JONES","jackjones.com","8.4035","https://www.jackjones.com/nl/en/stores","497213524884","<MISSING>","10948","Ettlinger-Tor-Platz1","76133"
"Karlsruhe","DE","<MISSING>","49.0093","Karstadt - CD1 - Fil.158 - Abt.241","JACK & JONES","jackjones.com","8.40199","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11672","Kaiserstr. 147 -159","76133"
