locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,naics_code,latitude,longitude,hours_of_operation
www.marriott.com,COURTYARD NIAGARA FALLS,5950 Victoria Ave,Niagara Falls,NO-DATA,L2G 3L7,CA,IAGCY,9053583083,Courtyard,NO-DATA,43.089532,-79.080029,false,NO-DATA
www.marriott.com,JW MARRIOTT THE ROSSEAU MUSKOKA RESORT & SPA,"1050 Paignton House Road, Minett",Muskoka Lakes,NO-DATA,P0B 1G0,CA,YQAJW,7057651900,JW Marriott,NO-DATA,45.172043,-79.639022,false,NO-DATA
www.marriott.com,Niagara Falls Marriott Fallsview Hotel & Spa,6740 Fallsview Blvd,Niagara Falls,NO-DATA,L2G 3W6,CA,IAGNF,9053577300,Marriott Hotels & Resorts,NO-DATA,43.078802,-79.082231,false,NO-DATA
www.marriott.com,Niagara Falls Marriott on the Falls,6755 Fallsview Boulevard,Niagara Falls,NO-DATA,L2G 3W7,CA,IAGMC,9053741077,Marriott Hotels & Resorts,NO-DATA,43.077241,-79.082263,false,NO-DATA
www.marriott.com,Four Points by Sheraton Niagara Falls Fallsview,6455 Fallsview Boulevard,Niagara Falls,NO-DATA,L2G 3V9,CA,IAGFV,9053575200,Four Points by Sheraton,NO-DATA,43.081787,-79.083023,false,NO-DATA
www.marriott.com,Sheraton on the Falls Hotel,5875 Falls Avenue,Niagara Falls,NO-DATA,L2G 3K7,CA,IAGSI,9053744445,Sheraton,NO-DATA,43.0921,-79.0705,false,NO-DATA
www.marriott.com,Four Points by Sheraton Edmonton International Airport,403 11th Avenue,Nisku,NO-DATA,T9E 7N2,CA,YEGAF,7807709099,Four Points by Sheraton,NO-DATA,53.310775,-113.534861,false,NO-DATA
www.marriott.com,Fairfield Inn Toronto Oakville,2937 Sherwood Heights Drive,Oakville,NO-DATA,L6J 7L3,CA,YYZTO,9058298444,Fairfield Inn & Suites,NO-DATA,43.506044,-79.663727,false,NO-DATA
www.marriott.com,COURTYARD OTTAWA EAST,200 Coventry Road,Ottawa,NO-DATA,K1K 4S3,CA,YOWOE,6137419862,Courtyard,NO-DATA,45.420866,-75.656375,false,NO-DATA
www.marriott.com,Delta Hotels Ottawa City Centre,101 Lyon Street North,Ottawa,NO-DATA,K1R 5T9,CA,YOWDM,6132373600,Delta Hotels and Resorts,NO-DATA,45.418492,-75.704613,false,NO-DATA
www.marriott.com,COURTYARD OTTAWA DOWNTOWN,350 Dalhousie Street,Ottawa,NO-DATA,K1N 7E9,CA,YOWCY,6132411000,Courtyard,NO-DATA,45.427892,-75.690442,false,NO-DATA
www.marriott.com,Ottawa Marriott Hotel,100 Kent Street,Ottawa,NO-DATA,K1P 5R7,CA,YOWMC,6132381122,Marriott Hotels & Resorts,NO-DATA,45.419573,-75.703075,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Ottawa Airport,135 Thad Johnson Private,Ottawa,NO-DATA,K1V-1A2,CA,YOWFA,6136912161,Fairfield Inn & Suites,NO-DATA,45.327539,-75.653547,false,NO-DATA
www.marriott.com,Sheraton Ottawa Hotel,150 Albert Street,Ottawa,NO-DATA,K1P 5G2,CA,YOWSI,6132381500,Sheraton,NO-DATA,45.421,-75.6975,false,NO-DATA
www.marriott.com,COURTYARD PRINCE GEORGE,900 Brunswick Street,Prince George,NO-DATA,V2L 2C3,CA,YXSCY,2505966274,Courtyard,NO-DATA,53.912358,-122.751361,false,NO-DATA
www.marriott.com,The Westin Ottawa,11 Colonel By Drive,Ottawa,NO-DATA,K1N 9H4,CA,YOWWI,6135607000,Westin Hotels & Resorts,NO-DATA,45.4245,-75.6922,false,NO-DATA
www.marriott.com,RESIDENCE INN OTTAWA AIRPORT,1172 Walkley Road,Ottawa,NO-DATA,K1V 2P7,CA,YOWAP,6135239600,Residence Inn,NO-DATA,45.369834,-75.664465,false,NO-DATA
www.marriott.com,Four Points by Sheraton Prince George,1790 Highway 97 South,Prince George,NO-DATA,V2L 5L3,CA,YXSPF,2505647100,Four Points by Sheraton,NO-DATA,53.85422,-122.76026,false,NO-DATA
www.marriott.com,COURTYARD QUEBEC CITY,900 des Rocailles,Quebec City,NO-DATA,G2J 1A5,CA,YQBCQ,4183802700,NO-DATA,NO-DATA,46.834578,-71.280714,false,NO-DATA
www.marriott.com,Quebec City Marriott Downtown,850 Place D'Youville,Quebec City,NO-DATA,G1R 3P6,CA,YQBMC,4186944004,Marriott Hotels & Resorts,NO-DATA,46.81191,-71.214312,false,NO-DATA
www.marriott.com,Delta Hotels Quebec,690 Boul René Lévesque Est,Quebec City,NO-DATA,G1R 5A8,CA,YQBDR,4186471717,Delta Hotels and Resorts,NO-DATA,46.809583,-71.218314,false,NO-DATA
www.marriott.com,"HOTEL PUR, QUEBEC, A TRIBUTE PORTFOLIO HOTEL",395 Rue de la Couronne,Quebec City,NO-DATA,G1K 7X4,CA,YQBPU,4186472611,Tribute Portfolio,NO-DATA,46.81447,-71.22468,false,NO-DATA
www.marriott.com,TownePlace Suites Red Deer,6822 - 66th Street,Red Deer,NO-DATA,T4P 3T5,CA,YQFTS,4033413589,TownePlace Suites,NO-DATA,52.285163,-113.854039,false,NO-DATA
www.marriott.com,"THE HOTEL SASKATCHEWAN, AUTOGRAPH COLLECTION",2125 Victoria Avenue,Regina,NO-DATA,S4P 0S3,CA,YQRAK,3065227691,Autograph Collection,NO-DATA,50.446663,-104.611775,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Regina,3915 Albert Street,Regina,NO-DATA,S4S 3R4,CA,YQRFI,3065459777,Fairfield Inn & Suites,NO-DATA,50.416172,-104.6176,false,NO-DATA
www.marriott.com,Delta Hotels Regina,1919 Saskatchewan Drive,Regina,NO-DATA,S4P 4H2,CA,YQRDR,3065255255,Delta Hotels and Resorts,NO-DATA,50.452104,-104.608841,false,NO-DATA
www.marriott.com,RESIDENCE INN REGINA,1506 Pasqua Street,Regina,NO-DATA,S4T 1Y6,CA,YQRRI,6397393010,Residence Inn,NO-DATA,50.45435,-104.641389,false,NO-DATA
www.marriott.com,Four Points by Sheraton Regina,2415 Dewdney Avenue,Regina,NO-DATA,S4R 8R2,CA,YQRFP,3067898008,Four Points by Sheraton,NO-DATA,50.45457,-104.61594,false,NO-DATA
www.marriott.com,Four Points by Sheraton Vancouver Airport,8368 Alexandra Road,Richmond,NO-DATA,V6X 4A6,CA,YVRFP,6042140888,Four Points by Sheraton,NO-DATA,49.1781,-123.1311,false,NO-DATA
www.marriott.com,Vancouver Airport Marriott Hotel,7571 Westminster Highway,Richmond,NO-DATA,V6X1A3,CA,YVRSA,6042762112,Marriott Hotels & Resorts,NO-DATA,49.170183,-123.140606,false,NO-DATA
www.marriott.com,Sheraton Vancouver Airport Hotel,7551 Westminster Highway,Richmond,NO-DATA,V6X 1A3,CA,YVRVS,6042737878,Sheraton,NO-DATA,49.170214,-123.141446,false,NO-DATA
www.marriott.com,"The Westin Wall Centre, Vancouver Airport",3099 Corvette Way,Richmond,NO-DATA,V6X 4K3,CA,YVRWC,6043036565,Westin Hotels & Resorts,NO-DATA,49.190748,-123.133628,false,NO-DATA
www.marriott.com,Sheraton Saint-Hyacinthe Hotel,"1315, rue Daniel-Johnson O.",Saint-Hyacinthe,NO-DATA,J2S 8S4,CA,YULHY,4502505555,Sheraton,NO-DATA,45.63853,-72.964886,false,NO-DATA
www.marriott.com,Delta Hotels Saint John,39 King Street,Saint John,NO-DATA,E2L 4W3,CA,YSJDB,5066481981,Delta Hotels and Resorts,NO-DATA,45.273166,-66.061916,false,NO-DATA
www.marriott.com,Sheraton Parkway Toronto North Hotel & Suites,600 Highway 7,Richmond Hill,NO-DATA,L4B 1B2,CA,YYZSI,9058812121,Sheraton,NO-DATA,43.845031,-79.382254,false,NO-DATA
www.marriott.com,Four Points by Sheraton Saskatoon,503 Cope Way,Saskatoon,NO-DATA,S7T 0G3,CA,YXEFP,3069339889,Four Points by Sheraton,NO-DATA,52.085156,-106.644448,false,NO-DATA
www.marriott.com,COURTYARD SASKATOON AIRPORT,333 Aerogreen Crescent,Saskatoon,NO-DATA,S7L 1S4,CA,YXECY,3069864993,Courtyard,NO-DATA,52.16383,-106.686917,false,NO-DATA
www.marriott.com,Delta Hotels Bessborough,601 Spadina Crescent East,Saskatoon,NO-DATA,S7K 3G8,CA,YXEDB,3062445521,Delta Hotels and Resorts,NO-DATA,52.125644,-106.658872,false,NO-DATA
www.marriott.com,Delta Hotels Saskatoon Downtown,405 20th Street East,Saskatoon,NO-DATA,S7K 6X6,CA,YXEDS,3066653322,Delta Hotels and Resorts,NO-DATA,52.124725,-106.661233,false,NO-DATA
www.marriott.com,TownePlace Suites Saskatoon,247 Willis Crescent,Saskatoon,NO-DATA,S7T 0V2,CA,YXETS,3069520400,TownePlace Suites,NO-DATA,52.088314,-106.627497,false,NO-DATA
www.marriott.com,Sheraton Cavalier Saskatoon Hotel,612 Spadina Crescent East,Saskatoon,NO-DATA,S7K 3G9,CA,YXESI,3066526770,Sheraton,NO-DATA,52.1262,-106.6597,false,NO-DATA
www.marriott.com,Delta Hotels Sault Ste. Marie Waterfront,208 St Mary's River Drive,Sault Ste. Marie,NO-DATA,P6A 5V4,CA,YAMDS,7059490611,Delta Hotels and Resorts,NO-DATA,46.510025,-84.337464,false,NO-DATA
www.marriott.com,Delta Hotels Sherbrooke Conference Centre,2685 Rue King Ouest,Sherbrooke,NO-DATA,J1L 1C1,CA,YSCDR,8198221989,NO-DATA,NO-DATA,45.399246,-71.940684,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Sault Ste. Marie,633 Great Northern Road,Sault Ste. Marie,NO-DATA,P6B 5A1,CA,YAMFI,7052537378,Fairfield Inn & Suites,NO-DATA,46.545212,-84.319239,false,NO-DATA
www.marriott.com,TownePlace Suites Edmonton Sherwood Park,1001 Provincial Avenue,Sherwood Park,NO-DATA,T8H 0Y7,CA,YEGWO,7805700285,TownePlace Suites,NO-DATA,53.565442,-113.297585,false,NO-DATA
www.marriott.com,Four Points by Sheraton Sherwood Park,1005 Provincial Avenue,Sherwood Park,NO-DATA,T8H 0Y7,CA,YEGWF,7807053552,Four Points by Sheraton,NO-DATA,53.564783,-113.298225,false,NO-DATA
www.marriott.com,Delta Hotels St. John's Conference Centre,120 New Gower Street,St. John's,NO-DATA,A1C 6K4,CA,YYTDS,7097396404,Delta Hotels and Resorts,NO-DATA,47.55806,-52.714975,false,NO-DATA
www.marriott.com,"THE ALGONQUIN RESORT ST. ANDREWS BY-THE-SEA, AUTOGRAPH COLLECTION",184 Adolphus Street,St Andrews,NO-DATA,E5B 1T7,CA,YSJAK,5065298823,Autograph Collection,NO-DATA,45.0802559749867,-67.054453270873,false,NO-DATA
www.marriott.com,Sheraton Hotel Newfoundland,115 Cavendish Square,St. Johns,NO-DATA,A1C 3K2,CA,YYTSI,7097264980,Sheraton,NO-DATA,47.570729,-52.70074,false,NO-DATA
www.marriott.com,COURTYARD ST. JOHN'S NEWFOUNDLAND,131 Duckworth Street,St. John's,NO-DATA,A1C 1E9,CA,YYTCY,7097226636,Courtyard,NO-DATA,47.569406,-52.701846,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites St. John's Newfoundland,199 Kenmount Road,St. John's,NO-DATA,A1B 3P9,CA,YYTFI,7097225540,Fairfield Inn & Suites,NO-DATA,47.553794,-52.769308,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Sudbury,490 Barrydowne Rd.,Sudbury,NO-DATA,P3A 3T3,CA,YSBFI,7055600111,Fairfield Inn & Suites,NO-DATA,46.506442,-80.94276,false,NO-DATA
www.marriott.com,TownePlace Suites Sudbury,1710 The Kingsway,Sudbury,NO-DATA,P3B 0E4,CA,YSBTS,7055257700,TownePlace Suites,NO-DATA,46.505178,-80.937122,false,NO-DATA
www.marriott.com,Four Points by Sheraton Surrey,10410 158th Street,Surrey,NO-DATA,V4N 5C2,CA,YVRSF,6049304700,Four Points by Sheraton,NO-DATA,49.192051,-122.78392,false,NO-DATA
www.marriott.com,"CIVIC HOTEL, AUTOGRAPH COLLECTION",13475 Central Avenue,Surrey,NO-DATA,V3T 0L8,CA,YVRAK,6049513331,Autograph Collection,NO-DATA,49.190558,-122.848336,false,NO-DATA
www.marriott.com,Delta Hotels Thunder Bay,2240 Sleeping Giant Parkway,Thunder Bay,NO-DATA,P7A 0E7,CA,YQTDE,8073440777,Delta Hotels and Resorts,NO-DATA,48.433125,-89.217956,false,NO-DATA
www.marriott.com,TownePlace Suites Thunder Bay,550 Harbour Expressway,Thunder Bay,NO-DATA,P7B 6P4,CA,YQTTS,8073469000,TownePlace Suites,NO-DATA,48.407206,-89.246911,false,NO-DATA
www.marriott.com,Sheraton Vancouver Guildford Hotel,15269 104th Avenue,Surrey,NO-DATA,V3R 1N5,CA,YVRSI,6045829288,Sheraton,NO-DATA,49.1916,-122.7977,false,NO-DATA
www.marriott.com,Four Points by Sheraton St. Catharines Niagara Suites,3530 Schmon Parkway,Thorold,NO-DATA,L2V 4Y6,CA,IAGFP,9059848484,Four Points by Sheraton,NO-DATA,43.113399,-79.23842,false,NO-DATA
www.marriott.com,COURTYARD TORONTO DOWNTOWN,475 Yonge Street,Toronto,NO-DATA,M4Y 1X7,CA,YYZCY,4169240611,Courtyard,NO-DATA,43.6623,-79.382454,false,NO-DATA
www.marriott.com,COURTYARD TORONTO AIRPORT,231 Carlingview Drive,Toronto,NO-DATA,M9W 5E8,CA,YYZAP,4166750411,Courtyard,NO-DATA,43.684626,-79.594498,false,NO-DATA
www.marriott.com,COURTYARD TORONTO VAUGHAN,150 Interchange Way,Toronto,NO-DATA,L4K5P7,CA,YYZVN,9056609938,Courtyard,NO-DATA,43.787708,-79.534326,false,NO-DATA
www.marriott.com,Delta Hotels Toronto,75 Lower Simcoe Street,Toronto,NO-DATA,M5J 3A6,CA,YYZDL,4168491200,Delta Hotels and Resorts,NO-DATA,43.642684,-79.383379,false,NO-DATA
www.marriott.com,Delta Hotels Toronto Airport & Conference Centre,655 Dixon Road,Toronto,NO-DATA,M9W 1J3,CA,YYZDA,4162441711,Delta Hotels and Resorts,NO-DATA,43.689661,-79.578564,false,NO-DATA
www.marriott.com,Delta Hotels Toronto East,2035 Kennedy Road,Toronto,NO-DATA,M1T 3G2,CA,YYZSB,4162991500,Delta Hotels and Resorts,NO-DATA,43.77741,-79.283392,false,NO-DATA
www.marriott.com,Marriott Downtown at CF Toronto Eaton Centre,525 Bay Street,Toronto,NO-DATA,M5G 2L2,CA,YYZEC,4165979200,Marriott Hotels & Resorts,NO-DATA,43.654847,-79.383436,false,NO-DATA
www.marriott.com,Toronto Airport Marriott Hotel,901 Dixon Road,Toronto,NO-DATA,M9W 1J5,CA,YYZOT,4166749400,Marriott Hotels & Resorts,NO-DATA,43.686042,-79.593779,false,NO-DATA
www.marriott.com,Toronto Marriott City Centre Hotel,One Blue Jays Way,Toronto,NO-DATA,M5V 1J4,CA,YYZCC,4163417100,Marriott Hotels & Resorts,NO-DATA,43.64163,-79.391803,false,NO-DATA
www.marriott.com,Toronto Marriott Bloor Yorkville Hotel,90 Bloor Street East,Toronto,NO-DATA,M4W 1A7,CA,YYZMC,4169618000,Marriott Hotels & Resorts,NO-DATA,43.670775,-79.384393,false,NO-DATA
www.marriott.com,RESIDENCE INN TORONTO AIRPORT,17 Reading Court,Toronto,NO-DATA,M9W 7K7,CA,YYZRI,4167982900,Residence Inn,NO-DATA,43.690654,-79.587714,false,NO-DATA
www.marriott.com,"The Ritz-Carlton, Toronto",181 Wellington Street West,Toronto,NO-DATA,M5V 3G7,CA,YYZRZ,4165852500,The Ritz-Carlton,NO-DATA,43.645718,-79.386975,false,NO-DATA
www.marriott.com,RESIDENCE INN TORONTO DOWNTOWN/ENTERTAINMENT DISTRICT,255 Wellington Street West,Toronto,NO-DATA,M5V 3P9,CA,YYZTD,4165811800,Residence Inn,NO-DATA,43.64494,-79.390554,false,NO-DATA
www.marriott.com,Four Points by Sheraton Toronto Airport East,2180 Islington Avenue,Toronto,NO-DATA,M9P 3P1,CA,YYZAE,4162409090,Four Points by Sheraton,NO-DATA,43.705894,-79.551642,false,NO-DATA
www.marriott.com,The St. Regis Toronto,325 Bay Street,Toronto,NO-DATA,M5H 4G3,CA,YYZXR,4163065800,St. Regis,NO-DATA,43.64976,-79.380411,false,NO-DATA
www.marriott.com,Sheraton Centre Toronto Hotel,123 Queen Street West,Toronto,NO-DATA,M5H 2M9,CA,YYZTC,4163611000,Sheraton,NO-DATA,43.651,-79.3847,false,NO-DATA
www.marriott.com,Sheraton Gateway Hotel in Toronto International Airport,"Terminal 3, Toronto AMF, P.O. Box 3000",Toronto,NO-DATA,L5P 1C4,CA,YYZGS,9056727000,Sheraton,NO-DATA,43.686459,-79.619998,false,NO-DATA
www.marriott.com,Sheraton Toronto Airport Hotel & Conference Centre,801 Dixon Road,Toronto,NO-DATA,M9W 1J5,CA,YYZDS,4166756100,Sheraton,NO-DATA,43.687608,-79.587086,false,NO-DATA
www.marriott.com,"The Westin Harbour Castle, Toronto",1 Harbour Square,Toronto,NO-DATA,M5J 1A6,CA,YYZWI,4168691600,NO-DATA,NO-DATA,43.641,-79.3769,false,NO-DATA
www.marriott.com,The Westin Toronto Airport,950 Dixon Road,Toronto,NO-DATA,M9W 5N4,CA,YYZBW,4166759444,Westin Hotels & Resorts,NO-DATA,43.68703,-79.598302,false,NO-DATA
www.marriott.com,Delta Hotels Trois Rivieres Conference Centre,1620 Rue Notre-Dame Centre,Trois-Rivières,NO-DATA,G9A 6E5,CA,YRQDR,8193761991,Delta Hotels and Resorts,NO-DATA,46.340332,-72.542192,false,NO-DATA
www.marriott.com,"The Westin Prince, Toronto","900 York Mills Road, North York",Toronto,NO-DATA,M3B 3H2,CA,YYZPW,4164442511,Westin Hotels & Resorts,NO-DATA,43.756525,-79.350538,false,NO-DATA
www.marriott.com,Delta Hotels Vancouver Downtown Suites,550 West Hastings Street,Vancouver,NO-DATA,V6B 1L6,CA,YVRDV,6046898188,Delta Hotels and Resorts,NO-DATA,49.284318,-123.112361,false,NO-DATA
www.marriott.com,JW MARRIOTT PARQ VANCOUVER,39 Smithe Street,Vancouver,NO-DATA,V6B 0R3,CA,YVRJW,6046760888,JW Marriott,NO-DATA,49.275233,-123.113356,false,NO-DATA
www.marriott.com,"THE DOUGLAS, AUTOGRAPH COLLECTION",45 Smithe Street,Vancouver,NO-DATA,V6B 0R3,CA,YVRPS,6046760889,Autograph Collection,NO-DATA,49.275844,-123.113969,false,NO-DATA
www.marriott.com,"The Westin Grand, Vancouver",433 Robson Street,Vancouver,NO-DATA,V6B 6L9,CA,YVRGW,6046021999,Westin Hotels & Resorts,NO-DATA,49.279633,-123.11693,false,NO-DATA
www.marriott.com,RESIDENCE INN TORONTO VAUGHAN,11 Interchange Way,Vaughan,NO-DATA,L4K 5W3,CA,YYZTV,9056954002,Residence Inn,NO-DATA,43.79127,-79.530099,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES TORONTO VAUGHAN,612 Applewood Crescent,Vaughan,NO-DATA,L4K 4B4,CA,YYZSV,9057609960,SpringHill Suites,NO-DATA,43.799205,-79.539135,false,NO-DATA
www.marriott.com,"The Westin Bayshore, Vancouver",1601 Bayshore Drive,Vancouver,NO-DATA,V6G 2V4,CA,YVRWI,6046823377,Westin Hotels & Resorts,NO-DATA,49.29299,-123.129255,false,NO-DATA
www.marriott.com,Aloft Vaughan Mills,151 Bass Pro Mills Drive,Vaughan,NO-DATA,L4K 0E6,CA,YYZAL,9056950500,Aloft Hotels,NO-DATA,43.82264,-79.53729,false,NO-DATA
www.marriott.com,Sheraton Vancouver Wall Centre,1088 Burrard Street,Vancouver,NO-DATA,V6Z 2R9,CA,YVRWS,6043311000,Sheraton,NO-DATA,49.2806,-123.1265,false,NO-DATA
www.marriott.com,Element Vaughan Southwest,6170 Highway 7,Vaughan,NO-DATA,L4H 0R2,CA,YYZEL,9052646474,Element Hotels,NO-DATA,43.772713,-79.625334,false,NO-DATA
www.marriott.com,Four Points by Sheraton Vaughan,3400 Steeles Avenue West,Vaughan/Toronto,NO-DATA,L4K 1A2,CA,YYZFV,9057602120,Four Points by Sheraton,NO-DATA,43.774966,-79.531344,false,NO-DATA
www.marriott.com,Delta Hotels Victoria Ocean Pointe Resort,100 Harbour Road,Victoria,NO-DATA,V9A 0G1,CA,YYJVO,2503602999,Delta Hotels and Resorts,NO-DATA,48.427317,-123.375152,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Vernon,5300 Anderson Way,Vernon,NO-DATA,V1T 9V2,CA,YVEFI,2502607829,Fairfield Inn & Suites,NO-DATA,50.286808,-119.2711639,false,NO-DATA
www.marriott.com,Victoria Marriott Inner Harbour,728 Humboldt Street,Victoria,NO-DATA,V8W 3Z5,CA,YYJMC,2504803800,Marriott Hotels & Resorts,NO-DATA,48.421506,-123.365238,false,NO-DATA
www.marriott.com,COURTYARD WATERLOO ST. JACOBS,50 Benjamin Road East,Waterloo,NO-DATA,N2V 2J9,CA,YKFCY,5198849295,Courtyard,NO-DATA,43.5052211825709,-80.55459537297,false,NO-DATA
www.marriott.com,"The Westin Bear Mountain Golf Resort & Spa, Victoria",1999 Country Club Way,Victoria,NO-DATA,V9B 6R3,CA,YYJWI,2503917160,Westin Hotels & Resorts,NO-DATA,48.477056,-123.53129,false,NO-DATA
www.marriott.com,Four Points by Sheraton Victoria Gateway,829 McCallum Road,Victoria,NO-DATA,V9B 6W6,CA,YYJFP,2504746063,Four Points by Sheraton,NO-DATA,48.457078,-123.505371,false,NO-DATA
www.marriott.com,Delta Hotels Waterloo,110 Erb Street West,Waterloo,NO-DATA,N2L 0C6,CA,YKFDW,5195140404,Delta Hotels and Resorts,NO-DATA,43.463436,-80.52898,false,NO-DATA
www.marriott.com,"The Westin Resort & Spa, Whistler",4090 Whistler Way,Whistler,NO-DATA,V8E 1J3,CA,YSEWI,6049055000,Westin Hotels & Resorts,NO-DATA,50.112285,-122.956431,false,NO-DATA
www.marriott.com,Four Points by Sheraton Windsor Downtown,430 Ouellette Avenue,Windsor,NO-DATA,N9A 1B2,CA,YQGFP,5192564656,Four Points by Sheraton,NO-DATA,42.316014,-83.037925,false,NO-DATA
www.marriott.com,Delta Hotels Whistler Village Suites,4308 Main Street,Whistler,NO-DATA,V0N 1B4,CA,YSEWV,6049053987,Delta Hotels and Resorts,NO-DATA,50.116424,-122.956406,false,NO-DATA
www.marriott.com,RESIDENCE INN WHITBY,160 Consumers Dr,Whitby,NO-DATA,L1N 9S3,CA,YYZWY,9054449756,Residence Inn,NO-DATA,43.867986,-78.930568,false,NO-DATA
www.marriott.com,COURTYARD WINNIPEG AIRPORT,780 Powerhouse Road,Winnipeg,NO-DATA,R3H 1C7,CA,YWGAP,2045058600,Courtyard,NO-DATA,49.902969,-97.221925,false,NO-DATA
www.marriott.com,TownePlace Suites Windsor,250 Dougall Avenue,Windsor,NO-DATA,N9A 7C6,CA,YQGTS,5199779707,TownePlace Suites,NO-DATA,42.317506,-83.041692,false,NO-DATA
www.marriott.com,Four Points by Sheraton Winnipeg International Airport,1999 Wellington Avenue,Winnipeg,NO-DATA,R3H 1H5,CA,YWGFP,2047755222,Four Points by Sheraton,NO-DATA,49.9034,-97.2225,false,NO-DATA
www.marriott.com,Delta Hotels Winnipeg,350 St Mary Avenue,Winnipeg,NO-DATA,R3C 3J2,CA,YWGDW,2049420551,Delta Hotels and Resorts,NO-DATA,49.890094,-97.144006,false,NO-DATA
www.marriott.com,RESIDENCE INN WINNIPEG,1305 Ellice Avenue,Winnipeg,NO-DATA,R3G 0N5,CA,YWGRI,2047837900,Residence Inn,NO-DATA,49.894072,-97.192546,false,NO-DATA
www.marriott.com,COURTYARD ABERDEEN AT RIPKEN STADIUM,830 Long Drive,Aberdeen,Maryland,21001,US,BWIBD,4102720440,Courtyard,NO-DATA,39.532788,-76.190975,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Winnipeg,1301 Ellice Avenue,Winnipeg,NO-DATA,R3G 0N5,CA,YWGFI,2047837900,Fairfield Inn & Suites,NO-DATA,49.894045,-97.191874,false,NO-DATA
www.marriott.com,Four Points by Sheraton Winnipeg South,2935 Pembina Highway,Winnipeg,NO-DATA,R3T 2H5,CA,YWGWF,2042757711,Four Points by Sheraton,NO-DATA,49.786334,-97.15749,false,NO-DATA
www.marriott.com,TownePlace Suites Southern Pines Aberdeen,205 Columbus Drive,Aberdeen,North Carolina,28315,US,FAYSP,9102465080,TownePlace Suites,NO-DATA,35.156108,-79.421344,false,NO-DATA
www.marriott.com,TownePlace Suites Aberdeen,402 Norwood Street South,Aberdeen,South Dakota,57401,US,ABRTS,6057253500,NO-DATA,NO-DATA,45.460218116641,-98.444978669285,false,NO-DATA
www.marriott.com,RESIDENCE INN ABERDEEN AT RIPKEN STADIUM,830 Long Drive,Aberdeen,Maryland,21001,US,BWIDE,4102720444,Residence Inn,NO-DATA,39.532664,-76.19063,false,NO-DATA
www.marriott.com,COURTYARD ABILENE NORTHEAST,2141 Scottish Road,Abilene,Texas,79601,US,ABINE,3256730400,Courtyard,NO-DATA,32.472811,-99.689013,false,NO-DATA
www.marriott.com,TownePlace Suites Abilene Northeast,2141 Scottish Road,Abilene,Texas,79601,US,ABITS,3256730400,TownePlace Suites,NO-DATA,32.472467,-99.688466,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Abilene,3902 Turner Plaza Drive,Abilene,Texas,79606,US,ABIFI,3256952448,Fairfield Inn & Suites,NO-DATA,32.403056,-99.764393,false,NO-DATA
www.marriott.com,RESIDENCE INN ABILENE,1641 Musgrave Blvd,Abilene,Texas,79601,US,ABIRI,3256778700,Residence Inn,NO-DATA,32.47322,-99.692066,false,NO-DATA
www.marriott.com,COURTYARD ABILENE SOUTHWEST/ABILENE MALL SOUTH,4350 Ridgemont Drive,Abilene,Texas,79606,US,ABICY,3256959600,Courtyard,NO-DATA,32.399075,-99.764522,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Abingdon,923 East Main Street,Abingdon,Virginia,24210,US,TRIAB,2766195501,Fairfield Inn & Suites,NO-DATA,36.714581,-81.938281,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Atlanta Acworth,3508 Baker Road,Acworth,Georgia,30101,US,ATLWO,7709179458,NO-DATA,NO-DATA,34.076431,-84.652275,false,NO-DATA
www.marriott.com,COURTYARD DALLAS ADDISON/MIDWAY,4165 Proton Drive,Addison,Texas,75001,US,DALAD,9724907390,Courtyard,NO-DATA,32.946017,-96.841561,false,NO-DATA
www.marriott.com,COURTYARD DALLAS ADDISON/QUORUM DRIVE,15160 Quorum Drive,Addison,Texas,75001,US,DALQD,9724041555,Courtyard,NO-DATA,32.955263,-96.826087,false,NO-DATA
www.marriott.com,RENAISSANCE DALLAS ADDISON HOTEL,15201 Dallas Parkway,Addison,Texas,75001,US,DALIC,9723866000,Renaissance Hotels,NO-DATA,32.956703,-96.822392,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Afton Star Valley,53 East 1st Avenue,Afton,Wyoming,83110,US,AFOFI,3078854040,Fairfield Inn & Suites,NO-DATA,42.731889,-110.932722,false,NO-DATA
www.marriott.com,Sheraton Agoura Hills Hotel,30100 Agoura Road,Agoura Hills,California,91301,US,BURAH,8187071220,NO-DATA,NO-DATA,34.144268,-118.779213,false,NO-DATA
